Date,Flow,Level
2006-03-18,14.105,1.533
2006-03-19,12.398,1.524
2006-03-20,15.213,1.538
2006-03-21,18.295,1.554
2006-03-22,18.395,1.555
2006-03-23,17.789,1.552
2006-03-24,17.882,1.552
2006-03-25,17.314,1.55
2006-03-26,15.448,1.54
2006-03-27,15.4,1.54
2006-03-28,15.561,1.541
2006-03-29,18.962,1.557
2006-03-30,20.438,1.564
2006-03-31,19.904,1.562
2006-04-01,21.987,1.571
2006-04-02,19.341,1.559
2006-04-03,19.936,1.562
2006-04-04,17.637,1.551
2006-04-05,19.792,1.561
2006-04-06,17.507,1.551
2006-04-07,15.927,1.543
2006-04-08,14.85,1.537
2006-04-09,14.298,1.534
2006-04-10,13.902,1.532
2006-04-11,13.38,1.529
2006-04-12,12.808,1.526
2006-04-13,11.948,1.521
2006-04-14,11.995,1.522
2006-04-15,12.465,1.524
2006-04-16,12.232,1.523
2006-04-17,12.28,1.523
2006-04-18,12.482,1.524
2006-04-19,13.295,1.529
2006-04-20,13.507,1.53
2006-04-21,12.82,1.526
2006-04-22,12.123,1.522
2006-04-23,12.045,1.522
2006-04-24,12.247,1.523
2006-04-25,12.744,1.526
2006-04-26,13.113,1.528
2006-04-27,15.049,1.538
2006-04-28,14.562,1.536
2006-04-29,17.225,1.549
2006-04-30,15.473,1.54
2006-05-01,15.676,1.541
2006-05-02,15.745,1.542
2006-05-03,14.875,1.537
2006-05-04,14.416,1.535
2006-05-05,13.98,1.533
2006-05-06,14.253,1.534
2006-05-07,18.714,1.556
2006-05-08,19.349,1.559
2006-05-09,19.933,1.562
2006-05-10,20.493,1.564
2006-05-11,16.309,1.543
2006-05-12,16.099,1.543
2006-05-13,19.34,1.559
2006-05-14,19.317,1.559
2006-05-15,18.537,1.556
2006-05-16,17.344,1.55
2006-05-17,15.799,1.542
2006-05-18,15.664,1.541
2006-05-19,15.206,1.539
2006-05-20,15.991,1.543
2006-05-21,12.979,1.527
2006-05-22,8.83,1.502
2006-05-23,7.045,1.489
2006-05-24,6.476,1.485
2006-05-25,6.238,1.483
2006-05-26,5.57,1.477
2006-05-27,4.532,1.468
2006-05-28,3.756,1.461
2006-05-29,3.415,1.457
2006-05-30,3.088,1.454
2006-05-31,3,1.453
2006-06-01,3.422,1.457
2006-06-02,3.784,1.461
2006-06-03,3.631,1.459
2006-06-04,3.69,1.46
2006-06-05,3.558,1.459
2006-06-06,3.494,1.458
2006-06-07,3.494,1.458
2006-06-08,3.494,1.458
2006-06-09,3.494,1.458
2006-06-10,3.631,1.459
2006-06-11,4.21,1.464
2006-06-12,2.593,1.448
2006-06-13,2.712,1.449
2006-06-14,2.773,1.45
2006-06-15,5.863,1.476
2006-06-16,10.034,1.51
2006-06-17,10.22,1.511
2006-06-18,10.22,1.511
2006-06-19,10.295,1.511
2006-06-20,10.263,1.511
2006-06-21,10.379,1.512
2006-06-22,11.136,1.516
2006-06-23,15.379,1.54
2006-06-24,14.632,1.536
2006-06-25,13.818,1.532
2006-06-26,19.518,1.558
2006-06-27,27.02,1.591
2006-06-28,29.568,1.601
2006-06-29,29.997,1.603
2006-06-30,31.785,1.608
2006-07-01,29.454,1.6
2006-07-02,30.19,1.603
2006-07-03,31.47,1.608
2006-07-04,33.762,1.616
2006-07-05,23.996,1.577
2006-07-06,18.563,1.556
2006-07-07,18.959,1.557
2006-07-08,19.453,1.56
2006-07-09,20.004,1.562
2006-07-10,20.047,1.562
2006-07-11,20.399,1.564
2006-07-12,19.853,1.562
2006-07-13,20.021,1.562
2006-07-14,19.653,1.561
2006-07-15,37.07,1.621
2006-07-16,25.286,1.584
2006-07-17,23.398,1.577
2006-07-18,20.129,1.563
2006-07-19,19.017,1.558
2006-07-20,18.913,1.557
2006-07-21,18.942,1.557
2006-07-22,19.189,1.559
2006-07-23,19.485,1.56
2006-07-24,19.511,1.56
2006-07-25,19.268,1.559
2006-07-26,19.654,1.561
2006-07-27,20.033,1.562
2006-07-28,20.394,1.564
2006-07-29,20.159,1.563
2006-07-30,20.181,1.563
2006-07-31,20.189,1.563
2006-08-01,19.719,1.561
2006-08-02,19.798,1.561
2006-08-03,20.177,1.563
2006-08-04,20.381,1.564
2006-08-05,19.81,1.561
2006-08-06,18.354,1.555
2006-08-07,16.298,1.545
2006-08-08,15.949,1.543
2006-08-09,14.369,1.535
2006-08-10,10.041,1.51
2006-08-11,13.199,1.525
2006-08-12,19.828,1.561
2006-08-13,21.012,1.567
2006-08-14,24.255,1.58
2006-08-15,24.644,1.582
2006-08-16,18.911,1.556
2006-08-17,14.897,1.537
2006-08-18,20.019,1.56
2006-08-19,21.685,1.568
2006-08-20,14.401,1.535
2006-08-21,14.536,1.536
2006-08-22,14.747,1.537
2006-08-23,14.739,1.537
2006-08-24,15.132,1.539
2006-08-25,13.864,1.532
2006-08-26,12.083,1.522
2006-08-27,8.487,1.499
2006-08-28,5.716,1.479
2006-08-29,4.542,1.468
2006-08-30,3.908,1.462
2006-08-31,14.191,1.521
2006-09-01,24.9,1.583
2006-09-02,23.99,1.579
2006-09-03,24.602,1.582
2006-09-04,24.014,1.579
2006-09-05,23.175,1.576
2006-09-06,26.972,1.59
2006-09-07,14.835,1.537
2006-09-08,13.518,1.53
2006-09-09,12.649,1.525
2006-09-10,11.701,1.52
2006-09-11,11.612,1.519
2006-09-12,11.917,1.521
2006-09-13,11.938,1.521
2006-09-14,12.461,1.524
2006-09-15,21.993,1.57
2006-09-16,25.582,1.586
2006-09-17,25.843,1.587
2006-09-18,25.55,1.585
2006-09-19,23.905,1.579
2006-09-20,18.643,1.556
2006-09-21,17.09,1.548
2006-09-22,21.268,1.567
2006-09-23,23.218,1.576
2006-09-24,23.226,1.576
2006-09-25,22.438,1.573
2006-09-26,22.158,1.572
2006-09-27,18.244,1.553
2006-09-28,13.377,1.529
2006-09-29,13.213,1.529
2006-09-30,13.265,1.529
2006-10-01,13.31,1.529
2006-10-02,13.421,1.53
2006-10-03,13.421,1.53
2006-10-04,10.716,1.512
2006-10-05,6.835,1.488
2006-10-06,6.486,1.485
2006-10-07,6.684,1.486
2006-10-08,7.487,1.492
2006-10-09,6.432,1.484
2006-10-10,6.405,1.484
2006-10-11,4.532,1.467
2006-10-12,2.684,1.449
2006-10-13,2.643,1.448
2006-10-14,2.72,1.449
2006-10-15,2.645,1.448
2006-10-16,2.184,1.442
2006-10-17,2.343,1.445
2006-10-18,2.521,1.447
2006-10-19,2.302,1.444
2006-10-20,2.554,1.447
2006-10-21,2.146,1.442
2006-10-22,1.658,1.435
2006-10-23,1.631,1.435
2006-10-24,1.558,1.433
2006-10-25,1.75,1.436
2006-10-26,1.157,1.427
2006-10-27,1.388,1.431
2006-10-28,1.751,1.436
2006-10-29,1.568,1.434
2006-10-30,1.348,1.43
2006-10-31,1.531,1.433
2006-11-01,1.437,1.432
2006-11-02,2.803,1.448
2006-11-03,4.737,1.47
2006-11-04,3.669,1.46
2006-11-05,2.398,1.445
2006-11-06,1.844,1.438
2006-11-07,4.291,1.463
2006-11-08,3.112,1.453
2006-11-09,1.395,1.431
2006-11-10,1.548,1.433
2006-11-11,1.063,1.423
2006-11-12,0.933,1.421
2006-11-13,1.366,1.429
2006-11-14,0.621,1.413
2006-11-15,0.917,1.418
2006-11-16,0.413,1.404
2006-11-17,0.404,1.404
2006-11-18,0.533,1.409
2006-11-19,0.54,1.41
2006-11-20,0.414,1.404
2006-11-21,0.388,1.403
2006-11-22,0.446,1.406
2006-11-23,0.348,1.401
2006-11-24,0.341,1.401
2006-11-25,0.39,1.403
2006-11-26,0.347,1.401
2006-11-27,0.306,1.399
2006-11-28,0.302,1.399
2006-11-29,0.406,1.404
2006-11-30,0.24,1.395
2006-12-01,0.154,1.39
2006-12-02,0.106,1.386
2006-12-03,0.075,1.383
2006-12-04,0.07,1.382
2006-12-05,0.056,1.38
2006-12-06,0.049,1.379
2006-12-07,6.194,1.453
2006-12-08,11.387,1.518
2006-12-09,11.287,1.518
2006-12-10,11.023,1.516
2006-12-11,10.696,1.514
2006-12-12,10.574,1.513
2006-12-13,10.433,1.512
2006-12-14,10.506,1.513
2006-12-15,10.26,1.511
2006-12-16,10.295,1.511
2006-12-17,10.245,1.511
2006-12-18,10.124,1.51
2006-12-19,10.081,1.51
2006-12-20,10.319,1.511
2006-12-21,9.782,1.508
2006-12-22,9.631,1.507
2006-12-23,9.467,1.506
2006-12-24,9.026,1.503
2006-12-25,8.204,1.498
2006-12-26,8.054,1.497
2006-12-27,8.149,1.497
2006-12-28,8.277,1.498
2006-12-29,8.407,1.499
2006-12-30,8.481,1.499
2006-12-31,9.918,1.509
2007-01-01,10.517,1.513
2007-01-02,10.345,1.512
2007-01-03,10.457,1.512
2007-01-04,10.458,1.512
2007-01-05,10.172,1.511
2007-01-06,9.851,1.509
2007-01-07,10.345,1.512
2007-01-08,21.353,1.556
2007-01-09,20.033,1.551
2007-01-10,10.496,1.513
2007-01-11,10.73,1.514
2007-01-12,9.79,1.508
2007-01-13,9.475,1.506
2007-01-14,9.219,1.504
2007-01-15,10.725,1.514
2007-01-16,11.461,1.519
2007-01-17,11.287,1.518
2007-01-18,11.167,1.517
2007-01-19,12.468,1.524
2007-01-20,13.067,1.528
2007-01-21,14.242,1.534
2007-01-22,13.366,1.529
2007-01-23,12.426,1.524
2007-01-24,11.895,1.521
2007-01-25,11.103,1.516
2007-01-26,11.079,1.516
2007-01-27,11.323,1.518
2007-01-28,10.782,1.514
2007-01-29,10.706,1.514
2007-01-30,10.815,1.515
2007-01-31,10.007,1.51
2007-02-01,9.861,1.509
2007-02-02,9.826,1.508
2007-02-03,9.813,1.508
2007-02-04,9.815,1.508
2007-02-05,9.686,1.508
2007-02-06,9.49,1.506
2007-02-07,10.472,1.512
2007-02-08,11.803,1.521
2007-02-09,11.775,1.52
2007-02-10,11.46,1.519
2007-02-11,11.233,1.517
2007-02-12,11.146,1.517
2007-02-13,11.274,1.517
2007-02-14,11.617,1.519
2007-02-15,11.711,1.52
2007-02-16,10.254,1.511
2007-02-17,9.015,1.503
2007-02-18,8.811,1.502
2007-02-19,9.652,1.507
2007-02-20,9.325,1.505
2007-02-21,9.023,1.503
2007-02-22,8.822,1.502
2007-02-23,8.709,1.501
2007-02-24,8.364,1.499
2007-02-25,8.601,1.5
2007-02-26,8.83,1.502
2007-02-27,8.824,1.501
2007-02-28,10.325,1.511
2007-03-01,11.378,1.518
2007-03-02,11.206,1.517
2007-03-03,11.441,1.518
2007-03-04,11.148,1.517
2007-03-05,10.613,1.513
2007-03-06,10.428,1.512
2007-03-07,9.62,1.507
2007-03-08,9.485,1.506
2007-03-09,9.234,1.505
2007-03-10,9.444,1.506
2007-03-11,9.525,1.507
2007-03-12,9.525,1.507
2007-03-13,9.656,1.507
2007-03-14,9.7,1.508
2007-03-15,10.036,1.51
2007-03-16,10.306,1.512
2007-03-17,10.088,1.51
2007-03-18,10.009,1.51
2007-03-19,9.99,1.51
2007-03-20,11.268,1.517
2007-03-21,11.812,1.521
2007-03-22,11.481,1.519
2007-03-23,11.436,1.518
2007-03-24,10.668,1.514
2007-03-25,9.852,1.509
2007-03-26,9.808,1.508
2007-03-27,9.926,1.509
2007-03-28,9.973,1.509
2007-03-29,10.649,1.514
2007-03-30,10.339,1.512
2007-03-31,9.727,1.508
2007-04-01,9.829,1.508
2007-04-02,9.97,1.509
2007-04-03,9.859,1.509
2007-04-04,9.903,1.509
2007-04-05,10.07,1.51
2007-04-06,10.121,1.51
2007-04-07,10.071,1.51
2007-04-08,9.884,1.509
2007-04-09,9.935,1.509
2007-04-10,9.833,1.509
2007-04-11,9.79,1.508
2007-04-12,9.614,1.507
2007-04-13,9.846,1.509
2007-04-14,10.085,1.51
2007-04-15,10.16,1.511
2007-04-16,13.984,1.53
2007-04-17,31.284,1.602
2007-04-18,73.852,1.697
2007-04-19,104.524,1.749
2007-04-20,105.101,1.75
2007-04-21,104.938,1.75
2007-04-22,103.932,1.748
2007-04-23,81.12,1.713
2007-04-24,56.502,1.67
2007-04-25,36.323,1.622
2007-04-26,24.251,1.579
2007-04-27,18.591,1.556
2007-04-28,19.463,1.558
2007-04-29,14.325,1.534
2007-04-30,13.214,1.529
2007-05-01,7.31,1.484
2007-05-02,2.37,1.445
2007-05-03,2.031,1.44
2007-05-04,1.628,1.435
2007-05-05,1.514,1.433
2007-05-06,1.399,1.431
2007-05-07,1.261,1.429
2007-05-08,1.23,1.428
2007-05-09,1.335,1.43
2007-05-10,1.336,1.43
2007-05-11,1.262,1.429
2007-05-12,1.202,1.427
2007-05-13,1.22,1.428
2007-05-14,1.557,1.433
2007-05-15,2.836,1.447
2007-05-16,5.162,1.473
2007-05-17,3.834,1.461
2007-05-18,12.351,1.518
2007-05-19,4.463,1.468
2007-05-20,3.49,1.458
2007-05-21,3.405,1.457
2007-05-22,2.935,1.452
2007-05-23,2.578,1.448
2007-05-24,2.26,1.443
2007-05-25,2.097,1.441
2007-05-26,1.853,1.438
2007-05-27,1.773,1.437
2007-05-28,1.927,1.439
2007-05-29,5.091,1.467
2007-05-30,4.847,1.471
2007-05-31,4.433,1.467
2007-06-01,4.25,1.466
2007-06-02,11.947,1.517
2007-06-03,4.59,1.469
2007-06-04,4.318,1.466
2007-06-05,4.011,1.463
2007-06-06,3.189,1.455
2007-06-07,2.829,1.451
2007-06-08,2.833,1.451
2007-06-09,2.562,1.447
2007-06-10,2.297,1.444
2007-06-11,2.125,1.442
2007-06-12,1.994,1.44
2007-06-13,2.379,1.445
2007-06-14,2.283,1.444
2007-06-15,2.223,1.443
2007-06-16,2.164,1.442
2007-06-17,2.238,1.443
2007-06-18,2.297,1.444
2007-06-19,4.297,1.465
2007-06-20,2.709,1.449
2007-06-21,2.854,1.451
2007-06-22,2.171,1.442
2007-06-23,2.119,1.442
2007-06-24,2.169,1.442
2007-06-25,2.083,1.441
2007-06-26,1.933,1.439
2007-06-27,4.081,1.459
2007-06-28,2.367,1.443
2007-06-29,1.148,1.426
2007-06-30,1.454,1.432
2007-07-01,1.747,1.436
2007-07-02,2.176,1.442
2007-07-03,2.833,1.451
2007-07-04,2.935,1.452
2007-07-05,5.055,1.473
2007-07-06,5.835,1.475
2007-07-07,7.918,1.495
2007-07-08,4.225,1.465
2007-07-09,2.818,1.45
2007-07-10,2.386,1.445
2007-07-11,2.253,1.443
2007-07-12,2.164,1.442
2007-07-13,2.024,1.44
2007-07-14,2.207,1.443
2007-07-15,3.021,1.453
2007-07-16,3.818,1.461
2007-07-17,6.873,1.486
2007-07-18,6.055,1.481
2007-07-19,5.346,1.476
2007-07-20,4.823,1.471
2007-07-21,4.505,1.468
2007-07-22,4.346,1.467
2007-07-23,4.356,1.467
2007-07-24,4.521,1.468
2007-07-25,4.516,1.468
2007-07-26,5.418,1.476
2007-07-27,4.915,1.472
2007-07-28,4.457,1.468
2007-07-29,4.497,1.468
2007-07-30,4.328,1.466
2007-07-31,4.057,1.464
2007-08-01,6.479,1.484
2007-08-02,4.676,1.47
2007-08-03,4.406,1.467
2007-08-04,3.97,1.463
2007-08-05,4.063,1.464
2007-08-06,3.926,1.462
2007-08-07,3.8,1.461
2007-08-08,3.619,1.459
2007-08-09,3.488,1.458
2007-08-10,3.545,1.459
2007-08-11,3.518,1.458
2007-08-12,3.474,1.458
2007-08-13,3.182,1.455
2007-08-14,2.917,1.452
2007-08-15,3.025,1.453
2007-08-16,3.137,1.454
2007-08-17,3.673,1.46
2007-08-18,4.129,1.464
2007-08-19,3.57,1.459
2007-08-20,3.406,1.457
2007-08-21,3.602,1.459
2007-08-22,3.24,1.455
2007-08-23,3.257,1.455
2007-08-24,3.322,1.456
2007-08-25,3.441,1.457
2007-08-26,3.27,1.456
2007-08-27,2.96,1.452
2007-08-28,2.843,1.451
2007-08-29,2.753,1.45
2007-08-30,2.598,1.448
2007-08-31,2.613,1.448
2007-09-01,2.332,1.444
2007-09-02,2.375,1.445
2007-09-03,2.694,1.449
2007-09-04,2.243,1.443
2007-09-05,2.066,1.441
2007-09-06,2.233,1.443
2007-09-07,2.189,1.443
2007-09-08,1.975,1.44
2007-09-09,2.073,1.441
2007-09-10,2.259,1.443
2007-09-11,2.518,1.447
2007-09-12,2.203,1.443
2007-09-13,2.04,1.44
2007-09-14,1.883,1.438
2007-09-15,1.696,1.436
2007-09-16,1.556,1.433
2007-09-17,1.743,1.436
2007-09-18,1.4,1.431
2007-09-19,1.585,1.434
2007-09-20,1.706,1.436
2007-09-21,1.615,1.434
2007-09-22,1.725,1.436
2007-09-23,1.379,1.431
2007-09-24,1.199,1.427
2007-09-25,1.203,1.428
2007-09-26,1.098,1.426
2007-09-27,0.882,1.421
2007-09-28,1.166,1.427
2007-09-29,1.297,1.429
2007-09-30,1.05,1.425
2007-10-01,0.997,1.423
2007-10-02,0.824,1.42
2007-10-03,0.723,1.416
2007-10-04,0.529,1.409
2007-10-05,0.545,1.41
2007-10-06,0.578,1.411
2007-10-07,0.373,1.402
2007-10-08,0.476,1.407
2007-10-09,0.548,1.41
2007-10-10,0.662,1.414
2007-10-11,0.725,1.416
2007-10-12,1.189,1.427
2007-10-13,0.746,1.417
2007-10-14,0.589,1.412
2007-10-15,0.684,1.415
2007-10-16,0.805,1.418
2007-10-17,0.508,1.408
2007-10-18,0.478,1.407
2007-10-19,0.541,1.41
2007-10-20,0.483,1.407
2007-10-21,0.474,1.407
2007-10-22,0.543,1.41
2007-10-23,0.374,1.402
2007-10-24,0.296,1.398
2007-10-25,0.291,1.398
2007-10-26,0.287,1.398
2007-10-27,0.502,1.408
2007-10-28,0.58,1.411
2007-10-29,0.443,1.406
2007-10-30,0.376,1.403
2007-10-31,0.272,1.397
2007-11-01,0.452,1.406
2007-11-02,0.722,1.416
2007-11-03,2.745,1.444
2007-11-04,5.045,1.472
2007-11-05,2.813,1.45
2007-11-06,2.364,1.445
2007-11-07,2.201,1.443
2007-11-08,1.823,1.437
2007-11-09,1.717,1.436
2007-11-10,1.552,1.433
2007-11-11,1.235,1.428
2007-11-12,0.951,1.422
2007-11-13,0.838,1.42
2007-11-14,0.788,1.418
2007-11-15,0.6,1.412
2007-11-16,1.026,1.424
2007-11-17,1.377,1.43
2007-11-18,4.052,1.46
2007-11-19,3.165,1.454
2007-11-20,1.824,1.437
2007-11-21,1.517,1.432
2007-11-22,1.081,1.425
2007-11-23,5.108,1.456
2007-11-24,12.038,1.522
2007-11-25,11.653,1.52
2007-11-26,11.252,1.517
2007-11-27,10.419,1.512
2007-11-28,10.897,1.515
2007-11-29,10.753,1.514
2007-11-30,10.19,1.511
2007-12-01,11.197,1.517
2007-12-02,11.618,1.52
2007-12-03,11.734,1.52
2007-12-04,11.96,1.521
2007-12-05,11.467,1.519
2007-12-06,10.817,1.515
2007-12-07,10.535,1.513
2007-12-08,10.841,1.515
2007-12-09,11.082,1.516
2007-12-10,10.83,1.515
2007-12-11,10.69,1.514
2007-12-12,10.691,1.514
2007-12-13,10.802,1.515
2007-12-14,10.973,1.516
2007-12-15,10.748,1.514
2007-12-16,10.72,1.514
2007-12-17,10.822,1.515
2007-12-18,10.861,1.515
2007-12-19,10.739,1.514
2007-12-20,12.814,1.525
2007-12-21,36.21,1.599
2007-12-22,1163.778,2.716
2007-12-23,3698.715,4.937
2007-12-24,1301.606,3.308
2007-12-25,419.342,2.327
2007-12-26,166.843,1.849
2007-12-27,63.092,1.682
2007-12-28,29.298,1.599
2007-12-29,25.586,1.586
2007-12-30,26.347,1.588
2007-12-31,26.946,1.591
2008-01-01,22.163,1.572
2008-01-02,18.022,1.553
2008-01-03,16.134,1.544
2008-01-04,15.841,1.542
2008-01-05,13.089,1.528
2008-01-06,12.503,1.525
2008-01-07,11.51,1.519
2008-01-08,11.653,1.52
2008-01-09,12.315,1.524
2008-01-10,12.252,1.523
2008-01-11,12.265,1.523
2008-01-12,11.64,1.52
2008-01-13,11.43,1.518
2008-01-14,11.16,1.517
2008-01-15,10.929,1.515
2008-01-16,10.745,1.514
2008-01-17,10.081,1.51
2008-01-18,10.586,1.513
2008-01-19,74.851,1.66
2008-01-20,24.067,1.57
2008-01-21,12.647,1.525
2008-01-22,11.683,1.52
2008-01-23,11.084,1.516
2008-01-24,10.449,1.512
2008-01-25,10.2,1.511
2008-01-26,9.837,1.509
2008-01-27,9.633,1.507
2008-01-28,10.505,1.513
2008-01-29,11.041,1.516
2008-01-30,10.911,1.515
2008-01-31,10.528,1.513
2008-02-01,9.984,1.509
2008-02-02,9.712,1.508
2008-02-03,9.676,1.508
2008-02-04,10.23,1.511
2008-02-05,10.51,1.513
2008-02-06,10.092,1.51
2008-02-07,9.828,1.508
2008-02-08,9.474,1.506
2008-02-09,9.3,1.505
2008-02-10,9.212,1.504
2008-02-11,10.268,1.511
2008-02-12,11.347,1.518
2008-02-13,11.342,1.518
2008-02-14,11.159,1.517
2008-02-15,10.953,1.516
2008-02-16,10.951,1.516
2008-02-17,10.961,1.516
2008-02-18,10.896,1.515
2008-02-19,10.763,1.514
2008-02-20,11.124,1.517
2008-02-21,10.894,1.515
2008-02-22,16.4,1.544
2008-02-23,36.427,1.616
2008-02-24,88.745,1.723
2008-02-25,104.288,1.749
2008-02-26,104.274,1.749
2008-02-27,105.341,1.751
2008-02-28,105.559,1.751
2008-02-29,106.436,1.752
2008-03-01,89.114,1.725
2008-03-02,53.865,1.665
2008-03-03,38.33,1.629
2008-03-04,29.454,1.6
2008-03-05,18.299,1.553
2008-03-06,12.818,1.526
2008-03-07,12.54,1.525
2008-03-08,12.609,1.525
2008-03-09,12.077,1.522
2008-03-10,11.595,1.519
2008-03-11,11.935,1.521
2008-03-12,11.913,1.521
2008-03-13,12.102,1.522
2008-03-14,11.909,1.521
2008-03-15,12.301,1.523
2008-03-16,12.479,1.524
2008-03-17,12.396,1.524
2008-03-18,11.696,1.52
2008-03-19,10.784,1.514
2008-03-20,10.649,1.514
2008-03-21,10.555,1.513
2008-03-22,11.063,1.516
2008-03-23,11.373,1.518
2008-03-24,12.553,1.525
2008-03-25,15.4,1.54
2008-03-26,14.152,1.534
2008-03-27,20.355,1.562
2008-03-28,41.128,1.632
2008-03-29,49.37,1.658
2008-03-30,48.677,1.656
2008-03-31,49.3,1.658
2008-04-01,50.151,1.66
2008-04-02,50.991,1.661
2008-04-03,36.207,1.621
2008-04-04,25.51,1.585
2008-04-05,20.209,1.563
2008-04-06,17.036,1.547
2008-04-07,12.563,1.525
2008-04-08,12.13,1.522
2008-04-09,11.884,1.521
2008-04-10,11.845,1.521
2008-04-11,11.756,1.52
2008-04-12,11.568,1.519
2008-04-13,11.197,1.517
2008-04-14,10.826,1.515
2008-04-15,10.828,1.515
2008-04-16,4.473,1.457
2008-04-17,1.051,1.425
2008-04-18,0.88,1.421
2008-04-19,0.905,1.422
2008-04-20,0.619,1.412
2008-04-21,0.369,1.402
2008-04-22,0.312,1.399
2008-04-23,0.126,1.388
2008-04-24,0.139,1.388
2008-04-25,0.17,1.391
2008-04-26,2.553,1.444
2008-04-27,9.062,1.502
2008-04-28,9.862,1.509
2008-04-29,6.552,1.485
2008-04-30,4.636,1.469
2008-05-01,3.765,1.461
2008-05-02,2.928,1.451
2008-05-03,6.621,1.472
2008-05-04,14.351,1.534
2008-05-05,20.682,1.565
2008-05-06,16.936,1.548
2008-05-07,15.387,1.54
2008-05-08,14.127,1.533
2008-05-09,13.121,1.528
2008-05-10,13.102,1.528
2008-05-11,18.515,1.555
2008-05-12,18.159,1.554
2008-05-13,10.272,1.508
2008-05-14,4.862,1.471
2008-05-15,3.831,1.461
2008-05-16,4.426,1.467
2008-05-17,6.721,1.486
2008-05-18,6.105,1.482
2008-05-19,4.515,1.468
2008-05-20,3.829,1.461
2008-05-21,3.048,1.453
2008-05-22,2.241,1.443
2008-05-23,1.904,1.439
2008-05-24,1.725,1.436
2008-05-25,1.74,1.436
2008-05-26,1.814,1.437
2008-05-27,1.439,1.432
2008-05-28,1.439,1.432
2008-05-29,1.505,1.433
2008-05-30,1.81,1.437
2008-05-31,1.467,1.432
2008-06-01,1.486,1.432
2008-06-02,1.467,1.432
2008-06-03,1.2,1.427
2008-06-04,1.198,1.427
2008-06-05,1.222,1.428
2008-06-06,1.067,1.425
2008-06-07,1.043,1.424
2008-06-08,1.119,1.426
2008-06-09,1.5,1.432
2008-06-10,3.842,1.461
2008-06-11,2.65,1.448
2008-06-12,1.958,1.439
2008-06-13,1.971,1.439
2008-06-14,1.393,1.431
2008-06-15,1.171,1.427
2008-06-16,1.1,1.426
2008-06-17,1.009,1.424
2008-06-18,1.004,1.424
2008-06-19,0.872,1.421
2008-06-20,0.893,1.421
2008-06-21,0.903,1.421
2008-06-22,0.85,1.42
2008-06-23,0.697,1.415
2008-06-24,0.589,1.412
2008-06-25,0.879,1.421
2008-06-26,0.9,1.421
2008-06-27,0.86,1.42
2008-06-28,0.805,1.419
2008-06-29,0.785,1.418
2008-06-30,0.844,1.42
2008-07-01,0.887,1.421
2008-07-02,0.818,1.419
2008-07-03,0.573,1.411
2008-07-04,0.529,1.409
2008-07-05,0.548,1.41
2008-07-06,0.593,1.412
2008-07-07,0.946,1.422
2008-07-08,1.422,1.431
2008-07-09,1.389,1.431
2008-07-10,1.46,1.432
2008-07-11,1.371,1.431
2008-07-12,1.188,1.427
2008-07-13,1.282,1.428
2008-07-14,1.752,1.436
2008-07-15,1.668,1.435
2008-07-16,1.485,1.432
2008-07-17,1.345,1.43
2008-07-18,1.432,1.432
2008-07-19,1.362,1.43
2008-07-20,3.23,1.451
2008-07-21,4.258,1.465
2008-07-22,2.025,1.44
2008-07-23,1.753,1.436
2008-07-24,1.56,1.434
2008-07-25,1.469,1.432
2008-07-26,1.594,1.434
2008-07-27,2.713,1.449
2008-07-28,2.341,1.444
2008-07-29,1.617,1.434
2008-07-30,1.48,1.432
2008-07-31,1.468,1.432
2008-08-01,1.564,1.434
2008-08-02,1.417,1.431
2008-08-03,1.355,1.43
2008-08-04,3.988,1.459
2008-08-05,3.493,1.458
2008-08-06,2.37,1.445
2008-08-07,1.85,1.438
2008-08-08,1.47,1.432
2008-08-09,1.566,1.434
2008-08-10,2.888,1.451
2008-08-11,2.302,1.444
2008-08-12,1.993,1.44
2008-08-13,2.266,1.444
2008-08-14,1.812,1.437
2008-08-15,1.471,1.432
2008-08-16,1.27,1.429
2008-08-17,1.123,1.426
2008-08-18,1.078,1.425
2008-08-19,0.926,1.422
2008-08-20,1.007,1.424
2008-08-21,1.091,1.425
2008-08-22,1.259,1.428
2008-08-23,0.745,1.417
2008-08-24,0.763,1.418
2008-08-25,0.779,1.418
2008-08-26,0.864,1.42
2008-08-27,0.853,1.42
2008-08-28,0.878,1.421
2008-08-29,0.722,1.416
2008-08-30,2.159,1.436
2008-08-31,6.417,1.483
2008-09-01,4.134,1.464
2008-09-02,2.655,1.448
2008-09-03,2.015,1.44
2008-09-04,1.463,1.432
2008-09-05,1.408,1.431
2008-09-06,1.094,1.425
2008-09-07,1.131,1.426
2008-09-08,1.276,1.429
2008-09-09,0.871,1.421
2008-09-10,0.721,1.416
2008-09-11,0.733,1.417
2008-09-12,0.766,1.418
2008-09-13,0.741,1.417
2008-09-14,0.706,1.416
2008-09-15,0.721,1.416
2008-09-16,0.716,1.416
2008-09-17,0.657,1.414
2008-09-18,0.616,1.413
2008-09-19,0.607,1.412
2008-09-20,0.602,1.412
2008-09-21,0.496,1.408
2008-09-22,0.561,1.41
2008-09-23,0.45,1.406
2008-09-24,0.349,1.401
2008-09-25,0.362,1.402
2008-09-26,0.388,1.403
2008-09-27,0.335,1.401
2008-09-28,0.285,1.398
2008-09-29,0.187,1.392
2008-09-30,0.091,1.384
2008-10-01,0.082,1.383
2008-10-02,0.113,1.386
2008-10-03,0.09,1.384
2008-10-04,0.117,1.387
